candidate_id,age,group,sick_days_before,sick_days_after
1064,50,h40_sw,9,10
1065,65,h32,11,9
1066,28,h32,4,2
1067,33,h32,3,2
1068,37,h40_fw,11,11
1069,35,h40_sw,3,6
1070,58,h32,8,7
1071,50,h40_fw,7,8
1072,44,h40_sw,10,9
1073,63,h40_sw,12,9
1074,39,h32,1,0
1075,24,h40_sw,18,17
1076,34,h40_sw,13,13
1077,30,h32,7,8
1078,57,h40_sw,20,20
1079,60,h40_sw,22,23
1080,63,h40_sw,0,1
1081,60,h40_fw,17,17
1082,44,h40_fw,2,3
1083,55,h40_fw,11,11
1084,65,h40_fw,3,3
1085,39,h40_fw,0,1
1086,60,h40_sw,3,4
1087,48,h40_fw,7,7
1088,65,h40_fw,3,2
1089,46,h40_fw,4,1
1090,53,h40_fw,6,5
1091,28,h40_fw,1,1
1092,33,h40_fw,5,9
1093,34,h32,20,17
1094,34,h40_fw,12,13
1095,48,h40_fw,2,2
1096,44,h40_fw,4,5
1097,39,h40_fw,9,9
1098,33,h40_sw,3,5
1099,28,h32,3,4
1100,49,h40_fw,12,10
1101,37,h40_sw,2,1
1102,53,h40_sw,7,9
1103,28,h32,4,0
1104,53,h32,39,41
1105,56,h32,4,5
1106,36,h32,8,3
1107,26,h40_sw,16,14
1108,38,h40_sw,2,2
1109,44,h40_sw,1,1
1110,52,h40_sw,8,7
1111,24,h32,8,4
1112,44,h40_fw,5,2
1113,40,h32,6,4
1114,50,h40_sw,8,9
1115,46,h40_fw,6,3
1116,60,h40_fw,6,4
1117,57,h32,23,18
1118,52,h40_sw,0,1
1119,50,h40_fw,27,27
1120,58,h40_sw,0,0
1121,37,h40_sw,24,25
1122,58,h40_fw,26,25
1123,40,h40_fw,38,38
1124,59,h32,1,0
1125,52,h32,4,2
1126,37,h40_sw,2,4
1127,41,h32,0,0
1128,45,h40_fw,5,4
1129,65,h40_sw,6,4
1130,36,h40_sw,1,0
1131,45,h32,3,3
1132,31,h40_fw,21,22
1133,36,h40_sw,25,26
1134,44,h40_sw,10,8
1135,24,h32,37,36
1136,56,h40_fw,30,29
1137,45,h40_fw,6,7
1138,44,h32,16,13
1139,55,h40_fw,7,8
1140,63,h40_fw,11,10
1141,65,h40_sw,3,2
1142,60,h40_fw,10,10
1143,55,h40_fw,44,43
1144,27,h32,1,0
1145,30,h40_fw,7,6
1146,40,h40_sw,6,3
1147,33,h40_fw,2,2
1148,45,h40_fw,13,14
1149,52,h40_fw,9,9
1150,30,h40_sw,12,12
1151,36,h40_sw,4,4
1152,59,h40_fw,8,8
1153,57,h40_sw,1,1
1154,44,h40_sw,10,9
1155,44,h32,14,11
1156,36,h32,10,5
1157,44,h32,11,9
1158,59,h40_sw,7,7
1159,44,h40_fw,5,4
1160,47,h40_fw,33,30
1161,53,h40_fw,7,6
1162,59,h40_fw,6,7
1163,60,h32,16,14
1164,60,h40_sw,4,5
1165,39,h40_fw,11,13
1166,36,h40_fw,5,5
1167,30,h40_sw,8,12
1168,27,h40_fw,3,3
1169,54,h40_fw,6,5
1170,44,h40_sw,1,0
1171,65,h40_sw,8,9
1172,58,h40_fw,9,9
1173,52,h32,14,14
1174,28,h40_fw,2,2
1175,57,h32,2,2
1176,33,h40_fw,5,5
1177,37,h40_sw,1,3
1178,58,h40_sw,8,8
1179,41,h32,16,13
1180,32,h40_sw,1,1
1181,49,h32,8,9
1182,28,h40_sw,55,53
1183,65,h40_fw,24,23
1184,62,h40_fw,16,16
1185,54,h32,1,0
1186,25,h40_fw,9,10
1187,44,h40_sw,20,20
1188,62,h32,1,0
1189,53,h40_sw,4,4
1190,33,h40_sw,2,3
1191,33,h40_sw,14,13
1192,28,h32,5,6
1193,63,h32,8,7
1194,60,h40_fw,1,4
1195,58,h32,13,10
1196,49,h32,4,4
1197,58,h40_sw,3,1
1198,27,h32,15,9
1199,48,h32,5,0
1200,61,h40_sw,20,18
1201,46,h32,3,0
1202,49,h40_sw,1,1
1203,48,h32,11,7
1204,65,h40_sw,0,0
1205,48,h32,0,0
1206,65,h40_fw,14,12
1207,63,h40_sw,5,5
1208,31,h40_fw,9,10
1209,60,h40_sw,0,0
1210,57,h40_sw,1,2
1211,63,h32,11,8
1212,62,h32,2,1
1213,34,h40_fw,11,9
1214,51,h32,1,0
1215,32,h40_sw,0,0
1216,25,h32,2,3
1217,27,h40_fw,14,13
1218,41,h40_fw,6,6
1219,46,h32,0,0
1220,63,h32,4,0
1221,65,h40_sw,10,8
1222,57,h32,4,3
1223,32,h40_fw,6,5
1224,57,h40_sw,2,0
1225,57,h32,4,3
1226,55,h40_sw,6,7
1227,40,h40_sw,28,29
1228,44,h40_sw,2,4
1229,33,h40_sw,8,9
1230,46,h32,8,7
1231,62,h32,22,18
1232,38,h40_fw,3,4
1233,32,h32,4,3
1234,48,h40_sw,7,5
1235,59,h32,0,0
1236,47,h40_fw,0,2
1237,65,h40_fw,6,7
1238,30,h40_fw,7,9
1239,65,h32,0,0
1240,34,h40_sw,19,18
1241,60,h40_sw,4,3
1242,47,h40_sw,1,2
1243,58,h40_fw,0,0
1244,32,h40_fw,60,61
1245,34,h40_sw,10,7
1246,49,h40_fw,1,1
1247,65,h40_sw,1,2
1248,62,h40_fw,6,5
1249,56,h32,5,1
1250,53,h32,4,0
1251,58,h32,8,8
1252,36,h40_fw,16,16
1253,52,h40_fw,0,0
1254,62,h32,2,1
1255,44,h40_fw,38,38
1256,56,h40_fw,9,10
1257,58,h40_fw,17,19
1258,63,h40_sw,0,1
1259,65,h40_sw,5,6
1260,57,h32,3,4
1261,37,h40_fw,3,3
1262,55,h40_fw,7,6
1263,58,h40_fw,0,0
1264,40,h32,4,0
1265,33,h32,6,5
1266,27,h40_fw,10,9
1267,60,h40_sw,0,3
1268,34,h40_fw,6,7
1269,53,h40_sw,50,48
1270,47,h40_fw,8,9
1271,34,h40_sw,3,2
1272,37,h32,21,23
1273,60,h32,4,1
1274,49,h40_sw,4,4
1275,28,h40_fw,3,2
1276,32,h40_sw,7,8
1277,65,h40_fw,16,17
1278,56,h40_fw,5,6
1279,24,h40_sw,3,3
1280,58,h40_fw,10,11
1281,41,h40_fw,29,29
1282,62,h32,9,7
1283,39,h32,28,26
1284,46,h40_fw,4,3
1285,41,h40_fw,42,44
1286,31,h32,9,6
1287,63,h40_sw,7,5
1288,59,h40_fw,36,36
1289,40,h32,5,4
1290,37,h32,2,1
1291,64,h40_sw,1,1
1292,48,h40_fw,2,2
1293,49,h32,7,7
1294,56,h40_fw,5,5
1295,58,h40_fw,15,13
1296,52,h40_sw,1,1
1297,32,h40_sw,11,10
1298,41,h40_sw,17,17
1299,48,h40_fw,1,2
1300,62,h40_fw,5,5
1301,27,h40_fw,4,6
1302,35,h40_fw,1,3
1303,30,h40_sw,0,2
1304,53,h32,15,16
1305,49,h32,10,5
1306,55,h32,8,7
1307,41,h40_sw,28,28
1308,27,h40_sw,39,38
1309,41,h32,4,0
1310,62,h32,13,10
1311,60,h32,8,6
1312,31,h32,1,1
1313,41,h40_sw,1,0
1314,34,h40_fw,30,29
1315,60,h32,0,0
1316,45,h40_fw,45,44
1317,34,h40_fw,12,13
1318,31,h32,16,11
1319,37,h40_sw,3,2
1320,44,h32,5,6
1321,63,h40_fw,6,5
1322,28,h40_fw,18,21
1323,25,h32,15,13
1324,33,h40_sw,2,4
1325,65,h32,32,30
1326,30,h40_sw,12,12
1327,33,h32,4,1
1328,53,h40_fw,16,15
1329,65,h32,14,10
1330,58,h32,16,13
1331,41,h40_fw,3,3
1332,55,h32,56,53
1333,44,h40_fw,20,20
1334,30,h40_fw,1,0
1335,46,h32,18,17
1336,33,h40_fw,1,0
1337,50,h40_fw,0,1
1338,34,h40_fw,25,24
1339,55,h40_sw,9,11
1340,37,h40_sw,9,8
1341,49,h40_sw,12,10
1342,60,h32,0,0
1343,53,h32,6,4
1344,52,h32,28,28
1345,27,h32,3,2
1346,47,h40_sw,26,26
1347,61,h40_sw,19,19
1348,49,h32,25,24
1349,49,h40_fw,6,6
1350,44,h40_sw,7,8
1351,28,h32,9,6
1352,44,h40_sw,0,0
1353,55,h32,8,5
1354,30,h32,32,31
1355,57,h32,4,2
1356,65,h40_fw,1,5
1357,63,h40_sw,28,27
1358,53,h40_fw,9,11
1359,58,h32,9,10
1360,55,h40_sw,2,1
1361,29,h40_sw,7,7
1362,28,h32,1,1
1363,32,h40_fw,7,6
1364,27,h32,27,28
1365,40,h40_sw,10,10
1366,62,h40_sw,1,5
1367,49,h40_fw,1,0
1368,55,h40_fw,10,8
1369,57,h40_sw,5,5
1370,38,h40_sw,14,14
1371,27,h32,6,5
1372,48,h40_fw,28,28
1373,65,h40_fw,1,0
1374,33,h32,14,12
1375,52,h40_fw,27,25
1376,39,h40_fw,7,8
1377,44,h40_fw,3,4
1378,53,h32,2,0
1379,35,h32,18,17
1380,34,h32,28,27
1381,33,h40_sw,16,15
1382,34,h40_sw,6,5
1383,49,h40_sw,7,9
1384,25,h40_fw,0,0
1385,65,h40_sw,0,0
1386,62,h32,0,0
1387,25,h32,23,24
1388,42,h32,1,0
1389,65,h40_sw,5,5
1390,33,h40_sw,17,15
1391,63,h40_sw,23,22
1392,27,h40_sw,0,1
1393,44,h40_sw,0,0
1394,48,h32,4,2
1395,44,h40_sw,14,12
1396,58,h40_fw,0,1
1397,46,h40_sw,9,9
1398,33,h40_fw,3,5
1399,46,h40_sw,5,4
1400,36,h32,8,4
1401,57,h40_sw,17,18
1402,48,h32,11,8
1403,48,h40_sw,1,0
1404,44,h40_sw,6,5
1405,48,h32,32,31
1406,60,h40_sw,4,2
1407,49,h40_fw,0,0
1408,39,h40_fw,12,10
1409,58,h32,3,5
1410,53,h40_sw,36,37
1411,35,h40_sw,1,1
1412,45,h32,3,2
1413,41,h40_fw,4,2
1414,38,h40_fw,6,5
1415,45,h32,5,1
1416,36,h32,2,0
1417,52,h40_fw,7,7
1418,62,h40_sw,20,17
1419,63,h40_sw,2,0
1420,49,h40_fw,4,3
1421,42,h32,15,16
1422,33,h40_sw,24,19
1423,58,h40_sw,5,7
1424,50,h40_fw,35,36
1425,48,h40_fw,9,10
1426,48,h32,4,0
1427,56,h32,1,0
1428,60,h40_sw,11,11
1429,56,h40_sw,18,17
1430,39,h40_fw,2,1
1431,36,h40_fw,3,2
1432,38,h32,28,30
1433,65,h32,5,4
1434,46,h40_sw,9,7
1435,27,h40_fw,10,11
1436,53,h40_fw,18,21
1437,34,h40_fw,21,20
1438,27,h32,4,1
1439,52,h32,31,31
1440,48,h32,17,17
1441,60,h40_fw,14,14
1442,48,h32,3,2
1443,54,h32,8,6
1444,33,h32,29,27
1445,30,h40_fw,1,3
1446,33,h40_fw,2,2
1447,46,h40_fw,4,3
1448,57,h40_fw,2,1
1449,47,h40_sw,16,14
1450,60,h40_fw,8,9
1451,58,h32,8,9
1452,27,h32,10,9
1453,41,h32,17,14
1454,36,h40_sw,6,6
1455,58,h32,10,8
1456,63,h40_fw,40,41
1457,46,h32,16,15
1458,39,h32,2,1
1459,39,h40_sw,4,1
1460,41,h32,9,5
1461,33,h40_fw,3,3
1462,54,h32,0,0
1463,39,h40_fw,7,6
1464,53,h40_fw,0,2
1465,52,h40_fw,21,22
1466,44,h40_sw,11,12
1467,63,h32,35,33
1468,56,h40_fw,6,8
1469,37,h32,25,24
1470,65,h40_fw,3,1
1471,55,h40_fw,6,8
1472,37,h40_fw,4,6
1473,39,h40_sw,12,10
1474,32,h40_sw,2,2
1475,57,h32,3,2
1476,41,h32,9,7
1477,33,h40_fw,1,3
1478,27,h32,6,2
1479,33,h40_sw,23,22
1480,52,h40_sw,4,2
1481,39,h40_sw,12,11
1482,53,h40_fw,3,2
1483,46,h40_sw,15,13
1484,65,h40_sw,2,2
1485,52,h40_fw,12,13
1486,52,h32,13,10
1487,58,h40_fw,2,4
1488,63,h32,5,7
1489,44,h32,1,0
1490,34,h32,2,0
1491,58,h32,0,0
1492,28,h32,3,1
1493,36,h32,0,0
1494,28,h32,66,63
1495,37,h32,4,1
1496,56,h32,1,1
1497,56,h40_sw,2,1
1498,48,h40_sw,0,0
1499,52,h40_sw,0,1
1500,52,h40_fw,0,0
1501,36,h40_fw,2,3
1502,52,h32,0,0
1503,47,h40_sw,4,3
1504,54,h40_sw,3,1
1505,34,h40_fw,0,0
1506,48,h40_sw,14,14
1507,52,h40_fw,2,1
1508,58,h40_sw,0,0
1509,37,h40_fw,8,7
1510,28,h32,20,21
1511,45,h40_sw,3,5
1512,65,h32,8,5
1513,38,h32,2,0
1514,40,h40_fw,3,0
1515,60,h40_sw,12,12
1516,34,h40_sw,6,3
1517,25,h32,8,10
1518,30,h40_sw,9,9
1519,28,h40_sw,2,2
1520,49,h40_sw,4,6
1521,57,h40_fw,0,0
1522,41,h40_fw,9,9
1523,24,h32,16,16
1524,40,h40_fw,5,5
1525,55,h32,9,10
1526,27,h40_fw,0,1
1527,37,h40_fw,21,22
1528,27,h40_fw,14,14
1529,41,h32,14,13
1530,48,h32,19,21
1531,34,h40_sw,0,0
1532,44,h32,8,4
1533,58,h40_fw,17,14
1534,31,h40_fw,12,13
1535,49,h40_fw,15,13
1536,46,h32,24,23
1537,65,h32,14,14
1538,27,h40_fw,0,5
1539,65,h40_fw,19,20
1540,54,h40_sw,4,6
1541,30,h40_sw,7,6
1542,51,h40_sw,3,5
1543,48,h40_sw,9,9
1544,26,h32,2,1
1545,53,h32,1,0
1546,27,h40_sw,9,9
1547,55,h32,10,5
1548,36,h40_fw,1,1
1549,65,h40_sw,20,19
1550,55,h40_sw,3,2
1551,35,h40_fw,8,5
1552,59,h32,7,6
1553,27,h40_fw,15,15
1554,36,h32,5,2
1555,64,h40_fw,0,1
1556,41,h32,0,0
1557,42,h40_sw,4,2
1558,44,h40_sw,20,19
1559,48,h40_fw,7,8
1560,60,h32,7,4
1561,39,h40_fw,0,1
1562,34,h40_fw,4,3
1563,63,h40_sw,67,63
1564,46,h40_sw,2,3
1565,57,h32,29,26
1566,62,h40_sw,16,17
1567,37,h40_fw,9,11
1568,55,h40_fw,37,38
1569,62,h32,9,8
1570,39,h40_fw,8,8
1571,32,h40_sw,1,1
1572,35,h40_fw,13,13
1573,40,h40_sw,1,0
1574,36,h40_fw,7,6
1575,27,h40_fw,4,7
1576,28,h40_fw,1,1
1577,39,h40_sw,0,0
1578,44,h32,0,1
1579,58,h40_fw,13,13
1580,41,h40_sw,3,4
1581,53,h32,2,0
1582,41,h40_sw,0,1
1583,57,h40_fw,5,6
1584,60,h40_sw,0,0
1585,41,h40_sw,13,12
1586,40,h32,5,3
1587,58,h40_sw,33,33
1588,28,h40_sw,13,12
1589,34,h40_sw,24,24
1590,42,h40_sw,5,4
1591,44,h40_sw,6,10
1592,28,h32,5,1
1593,53,h40_fw,5,4
1594,58,h40_fw,15,15
1595,27,h40_fw,2,2
1596,50,h40_sw,0,2
1597,37,h40_fw,0,0
1598,46,h40_fw,4,2
1599,28,h40_fw,10,8
1600,51,h40_sw,13,12
1601,37,h40_fw,2,3
1602,57,h32,5,4
1603,46,h32,3,1
1604,48,h32,9,7
1605,35,h40_fw,8,5
1606,63,h40_fw,58,60
1607,40,h32,6,2
1608,47,h40_fw,2,4
1609,34,h40_sw,0,2
1610,62,h32,3,2
1611,28,h40_fw,9,9
1612,58,h40_fw,8,5
1613,48,h32,3,4
1614,53,h40_sw,3,0
1615,65,h32,4,2
1616,62,h40_sw,14,15
1617,52,h40_fw,4,3
1618,50,h32,20,20
1619,46,h32,7,5
1620,36,h32,9,6
1621,24,h40_fw,14,14
1622,38,h40_fw,10,6
1623,53,h32,2,0
1624,52,h32,21,22
1625,63,h40_fw,2,2
1626,62,h32,15,13
1627,44,h40_sw,44,42
1628,42,h40_fw,10,10
1629,62,h40_sw,9,8
1630,46,h40_sw,1,0
1631,65,h32,22,18
1632,57,h40_sw,12,11
1633,55,h32,11,7
1634,34,h32,16,13
1635,41,h40_sw,16,18
1636,45,h40_sw,6,6
1637,44,h40_fw,26,25
1638,41,h40_fw,0,0
1639,49,h40_sw,24,23
1640,34,h40_sw,3,1
1641,33,h40_fw,20,19
1642,55,h40_fw,5,5
1643,39,h32,16,15
1644,44,h40_sw,1,1
1645,58,h40_fw,2,1
1646,60,h32,0,0
1647,45,h40_fw,0,0
1648,60,h40_fw,23,24
1649,55,h32,11,7
1650,53,h40_fw,4,3
1651,55,h40_fw,1,0
1652,63,h40_fw,5,4
1653,28,h40_fw,10,11
1654,62,h32,6,6
1655,28,h40_sw,1,1
1656,46,h40_fw,13,13
1657,44,h40_fw,9,9
1658,52,h32,4,4
1659,41,h40_sw,16,18
1660,41,h40_sw,6,6
1661,25,h32,0,2
1662,53,h32,17,12
1663,58,h40_fw,3,0
1664,42,h32,26,22
1665,55,h40_fw,18,16
1666,42,h40_sw,0,0
1667,28,h40_sw,4,4
1668,45,h32,15,12
1669,58,h40_sw,2,1
1670,62,h40_sw,24,24
1671,60,h40_sw,5,4
1672,44,h40_sw,14,13
1673,39,h40_fw,4,3
1674,28,h40_sw,34,34
1675,56,h40_sw,2,3
1676,60,h32,27,26
1677,58,h32,3,1
1678,63,h32,2,0
1679,46,h40_sw,3,4
1680,63,h40_sw,7,6
1681,41,h40_sw,21,18
1682,56,h40_sw,8,7
1683,40,h32,5,3
1684,62,h40_fw,24,23
1685,57,h40_sw,0,1
1686,39,h40_fw,0,2
1687,34,h40_fw,19,18
1688,55,h40_sw,1,0
1689,39,h40_fw,3,3
1690,30,h40_sw,2,3
1691,31,h40_sw,35,37
1692,36,h40_fw,12,14
1693,42,h40_sw,21,20
1694,33,h40_sw,7,4
1695,62,h40_fw,5,5
1696,43,h32,2,0
1697,33,h40_fw,1,0
1698,60,h40_sw,2,2
1699,27,h32,4,3
1700,40,h40_sw,5,4
1701,52,h40_sw,4,2
1702,25,h32,12,10
1703,34,h40_sw,1,1
1704,41,h40_sw,15,13
1705,28,h40_sw,14,13
1706,30,h32,4,1
1707,39,h40_sw,20,13
1708,48,h40_sw,13,15
1709,53,h40_fw,1,0
1710,63,h40_sw,2,4
1711,47,h40_sw,4,4
1712,41,h40_fw,8,10
1713,63,h40_sw,6,6
1714,33,h40_sw,3,1
1715,57,h32,0,0
1716,36,h40_sw,4,5
1717,37,h32,2,2
1718,62,h32,6,4
1719,55,h40_fw,10,10
1720,28,h40_fw,1,0
1721,52,h40_sw,8,9
1722,36,h40_sw,0,0
1723,53,h32,22,24
1724,37,h40_sw,5,5
1725,50,h32,0,0
1726,35,h32,3,1
1727,41,h40_sw,19,19
1728,24,h40_sw,13,9
1729,27,h32,15,15
1730,33,h32,11,11
1731,44,h32,4,0
1732,39,h40_sw,5,3
1733,36,h32,2,0
1734,28,h40_fw,5,3
1735,33,h40_fw,5,2
1736,36,h40_fw,0,0
1737,52,h40_sw,0,0
1738,65,h40_sw,7,6
1739,65,h32,9,7
1740,36,h32,1,0
1741,45,h32,36,33
1742,60,h32,36,33
1743,25,h40_sw,3,2
1744,65,h32,4,3
1745,47,h32,1,0
1746,49,h40_sw,5,5
1747,25,h32,3,1
1748,44,h40_fw,1,1
1749,39,h40_sw,6,7
1750,27,h40_sw,0,0
1751,52,h32,2,0
1752,62,h32,3,0
1753,55,h40_fw,1,3
1754,63,h32,1,0
1755,48,h40_sw,12,11
1756,27,h40_fw,1,2
1757,39,h32,15,10
1758,63,h40_sw,9,6
1759,62,h40_fw,55,55
1760,46,h40_sw,7,6
1761,52,h40_sw,0,0
1762,38,h40_sw,1,0
1763,55,h40_fw,17,17
1764,54,h40_sw,6,6
1765,44,h32,0,0
1766,46,h40_fw,0,0
1767,63,h32,2,1
1768,41,h32,3,0
1769,63,h40_sw,63,63
1770,48,h32,1,1
1771,65,h40_fw,4,3
1772,28,h40_sw,3,3
1773,44,h40_fw,8,8
1774,56,h32,3,0
1775,60,h32,11,9
1776,45,h32,19,20
1777,58,h40_fw,7,7
1778,60,h32,6,6
1779,63,h40_fw,1,2
1780,37,h40_fw,2,2
1781,55,h40_sw,33,34
1782,56,h40_sw,0,0
1783,39,h40_fw,1,1
1784,44,h32,2,0
1785,49,h32,4,3
1786,30,h40_sw,0,1
1787,53,h40_sw,28,26
1788,31,h32,1,0
1789,45,h32,8,6
1790,52,h32,26,24
1791,45,h32,16,11
1792,36,h40_fw,9,9
1793,34,h32,1,0
1794,38,h40_fw,3,4
1795,27,h40_sw,12,11
1796,56,h32,11,11
1797,33,h40_sw,14,15
1798,56,h40_fw,2,2
1799,36,h40_sw,1,3
1800,58,h40_sw,10,8
1801,58,h40_fw,8,10
1802,45,h40_sw,17,16
1803,54,h40_fw,2,6
1804,37,h40_sw,12,12
1805,44,h40_sw,4,2
1806,33,h40_sw,4,4
1807,40,h40_fw,2,2
1808,33,h40_fw,14,13
1809,57,h40_sw,5,3
1810,34,h40_fw,9,8
1811,42,h32,4,2
1812,38,h40_fw,8,6
1813,37,h40_fw,2,4
1814,45,h40_sw,29,28
1815,48,h32,8,7
1816,50,h40_fw,16,15
1817,39,h40_sw,2,3
1818,34,h40_fw,14,12
1819,38,h32,10,9
1820,34,h32,3,2
1821,37,h40_fw,2,3
1822,53,h32,3,1
1823,65,h40_sw,10,9
1824,53,h32,22,18
1825,58,h32,2,4
1826,24,h40_sw,20,20
1827,57,h40_sw,0,0
1828,33,h40_fw,0,1
1829,54,h32,14,16
1830,60,h40_sw,16,14
1831,43,h32,8,6
1832,27,h32,32,30
1833,53,h32,50,46
1834,49,h40_fw,1,0
1835,27,h40_sw,9,6
1836,45,h40_sw,5,4
1837,44,h40_fw,9,9
1838,53,h32,3,0
1839,56,h32,20,18
1840,33,h40_fw,0,1
1841,28,h40_sw,0,0
1842,57,h40_fw,7,8
1843,48,h40_sw,0,2
1844,63,h40_fw,5,5
1845,63,h40_sw,7,5
1846,56,h32,2,0
1847,25,h40_sw,0,1
1848,53,h32,3,0
1849,47,h40_sw,6,5
1850,46,h40_sw,2,2
1851,33,h32,34,36
1852,25,h32,7,7
1853,31,h40_sw,3,2
1854,27,h40_sw,5,4
1855,58,h40_fw,1,2
1856,60,h40_sw,0,0
1857,43,h32,7,8
1858,40,h40_sw,1,0
1859,49,h40_fw,17,20
1860,57,h40_fw,4,3
1861,35,h40_fw,2,3
1862,52,h40_sw,3,4
1863,34,h40_fw,3,3
1864,45,h40_fw,0,0
1865,65,h40_sw,15,14
1866,60,h40_sw,10,9
1867,52,h32,13,9
1868,45,h32,4,3
1869,60,h40_fw,11,12
1870,55,h40_sw,27,27
1871,35,h40_sw,9,7
1872,41,h40_sw,1,0
1873,25,h32,10,9
1874,58,h40_fw,27,26
1875,56,h40_fw,20,20
1876,48,h32,6,6
1877,25,h40_sw,10,10
1878,56,h32,12,7
1879,48,h40_sw,5,6
1880,50,h32,12,10
1881,45,h32,25,22
1882,58,h32,3,1
1883,57,h40_fw,3,2
1884,52,h40_fw,10,12
1885,48,h40_sw,9,11
1886,42,h40_sw,5,3
1887,46,h40_sw,17,18
1888,33,h32,2,0
1889,63,h40_fw,15,14
1890,40,h40_sw,12,12
1891,42,h40_fw,1,3
1892,57,h32,9,7
1893,63,h32,1,0
1894,25,h40_fw,8,9
1895,31,h40_fw,3,4
1896,60,h32,0,0
1897,34,h40_fw,8,10
1898,44,h40_sw,4,3
1899,48,h40_fw,3,1
1900,32,h40_fw,5,4
1901,63,h40_fw,31,30
1902,54,h40_fw,3,3
1903,30,h40_sw,22,23
1904,63,h40_fw,21,22
1905,59,h40_sw,17,16
1906,63,h40_fw,0,1
1907,34,h32,0,0
1908,63,h32,9,4
1909,32,h40_sw,4,3
1910,47,h40_fw,6,8
1911,41,h32,1,0
1912,56,h40_fw,15,16
1913,52,h40_sw,7,6
1914,59,h32,8,2
1915,46,h40_fw,25,25
1916,46,h40_fw,5,2
1917,45,h32,13,13
1918,65,h32,6,4
1919,62,h40_fw,0,0
1920,34,h40_fw,8,9
1921,45,h40_fw,4,2
1922,65,h40_fw,14,13
1923,45,h32,10,8
1924,63,h32,11,10
1925,62,h40_fw,1,2
1926,60,h40_fw,8,10
1927,58,h32,0,1
1928,63,h40_fw,5,6
1929,40,h40_sw,4,6
1930,62,h32,31,28
1931,48,h40_fw,12,13
1932,64,h40_sw,29,29
1933,39,h32,1,0
1934,27,h40_sw,10,8
1935,49,h40_sw,12,12
1936,53,h40_fw,1,0
1937,48,h40_sw,0,0
1938,63,h40_sw,14,12
1939,53,h40_sw,26,27
1940,63,h40_sw,31,30
1941,49,h40_fw,19,20
1942,31,h40_fw,7,7
1943,27,h32,12,12
1944,33,h40_sw,1,1
1945,31,h32,9,5
1946,65,h40_sw,8,6
1947,44,h40_fw,14,15
1948,41,h40_sw,14,14
1949,33,h40_sw,19,19
1950,39,h40_sw,7,5
1951,41,h40_sw,0,0
1952,39,h32,3,0
1953,40,h40_sw,1,0
1954,32,h40_sw,14,13
1955,65,h40_sw,14,13
1956,55,h40_sw,42,39
1957,46,h32,1,0
1958,36,h40_sw,32,28
1959,37,h32,3,2
1960,40,h32,6,2
1961,39,h40_sw,16,17
1962,60,h32,23,21
1963,53,h32,3,3
1964,28,h40_sw,1,2
1965,35,h40_sw,1,1
1966,34,h40_sw,21,21
1967,47,h32,9,8
1968,55,h40_fw,3,3
1969,36,h32,1,1
1970,28,h40_fw,3,1
1971,37,h40_fw,8,9
1972,55,h40_fw,17,16
1973,29,h40_fw,9,10
1974,53,h40_fw,0,0
1975,45,h32,0,0
1976,49,h32,3,1
1977,33,h40_sw,0,0
1978,41,h32,9,8
1979,58,h40_sw,11,10
1980,39,h40_sw,5,5
1981,65,h40_fw,10,12
1982,58,h40_sw,3,4
1983,31,h40_fw,6,7
1984,43,h32,8,7
1985,37,h32,1,0
1986,45,h40_fw,1,1
1987,41,h40_fw,23,22
1988,36,h40_sw,11,12
1989,44,h32,4,4
1990,27,h40_sw,4,2
1991,31,h40_sw,1,1
1992,56,h40_sw,10,7
1993,32,h40_fw,12,13
1994,49,h32,0,0
1995,37,h32,0,2
1996,28,h32,1,0
1997,63,h40_sw,0,1
1998,52,h40_sw,8,6
1999,36,h40_fw,1,1
2000,53,h40_fw,13,12
2001,51,h32,2,0
2002,58,h40_sw,3,3
2003,31,h40_sw,2,2
2004,64,h32,4,0
2005,27,h40_fw,4,3
2006,56,h40_sw,32,30
2007,62,h40_sw,0,0
2008,33,h40_sw,5,3
2009,65,h40_fw,5,5
2010,50,h40_sw,1,0
2011,49,h40_sw,8,8
2012,27,h40_sw,3,3
2013,63,h32,8,4
2014,34,h40_sw,2,0
2015,39,h40_sw,4,3
2016,45,h40_sw,3,0
2017,40,h40_fw,5,3
2018,28,h40_sw,21,21
2019,33,h40_sw,3,0
2020,40,h40_fw,3,6
2021,41,h32,9,8
2022,37,h40_fw,12,12
2023,63,h40_fw,6,5
2024,36,h40_sw,0,0
2025,33,h40_sw,13,13
2026,58,h40_fw,14,14
2027,35,h32,7,8
2028,58,h40_fw,1,1
2029,48,h32,4,3
2030,62,h32,31,27
2031,40,h40_fw,9,9
2032,54,h32,0,0
2033,48,h40_sw,7,4
2034,41,h32,10,7
2035,44,h40_fw,15,14
2036,65,h40_fw,7,8
2037,46,h32,0,0
2038,60,h40_fw,20,17
2039,55,h32,13,9
2040,25,h32,11,8
2041,48,h40_fw,7,7
2042,33,h40_fw,5,0
2043,60,h40_fw,4,5
2044,57,h32,1,2
2045,55,h40_fw,2,5
2046,64,h40_sw,3,5
2047,27,h40_fw,5,5
2048,27,h40_fw,1,1
2049,53,h40_sw,6,6
2050,57,h40_fw,15,15
2051,45,h40_sw,4,4
2052,41,h40_sw,7,3
2053,36,h40_sw,9,8
2054,49,h32,27,27
2055,50,h40_sw,9,10
2056,41,h40_sw,14,14
2057,36,h40_fw,5,7
2058,34,h40_fw,0,0
